user_id,day,typing_speed,key_press_duration,correction_rate,screen_time,night_usage,unlock_count,movement_intensity,acceleration_variance,task_accuracy,task_completion_time,speed_variance,risk_stage
user_0015,21,27.99,166.12,15.32,9.15,2.61,85,0.63,0.4161,73.13,30.49,0.3809,3
user_0015,22,27.94,166.01,15.4,9.16,2.6,85,0.63,0.4173,73.16,30.62,0.3808,3
user_0015,23,27.99,166.37,15.27,9.14,2.61,84,0.63,0.4158,73.07,30.4,0.379,3
user_0015,24,27.86,166.07,15.26,9.13,2.59,85,0.63,0.4174,73.33,30.4,0.3823,3
user_0015,25,27.85,166.17,15.15,9.14,2.61,84,0.63,0.4169,73.09,30.44,0.3812,3
user_0015,26,27.9,166.34,15.34,9.1,2.62,85,0.63,0.4176,73.25,30.47,0.3806,3
user_0015,27,27.8,166.14,15.29,9.15,2.62,84,0.62,0.4196,73.13,30.52,0.3803,3
user_0015,28,27.87,166.51,15.21,9.11,2.6,84,0.62,0.4153,73.21,30.43,0.3813,3
user_0015,29,28.21,166.3,15.23,9.14,2.59,84,0.62,0.4178,73.4,30.55,0.3784,3
user_0015,30,27.94,166.14,15.26,9.12,2.61,84,0.62,0.4177,73.04,30.55,0.379,3
user_0015,31,28.26,165.92,15.23,9.15,2.6,85,0.63,0.4182,73.22,30.48,0.3803,3
user_0015,32,28.35,166.35,15.18,9.14,2.61,84,0.62,0.4161,73.32,30.56,0.3779,3
user_0015,33,28.18,166.38,15.22,9.16,2.6,84,0.63,0.4163,72.96,30.49,0.3803,3
user_0015,34,28.17,166.11,15.22,9.17,2.61,84,0.63,0.417,73.14,30.52,0.3793,3
user_0015,35,27.92,166.11,15.24,9.17,2.61,85,0.63,0.4183,73.18,30.5,0.3804,3
user_0015,36,27.85,166.24,15.25,9.13,2.62,84,0.62,0.4183,73.18,30.5,0.3807,3
user_0015,37,28.02,165.73,15.22,9.18,2.6,84,0.62,0.4166,73.09,30.55,0.3806,3
user_0015,38,28.11,165.85,15.22,9.13,2.61,84,0.63,0.4185,73.04,30.45,0.3799,3
user_0015,39,28.39,166.0,15.38,9.11,2.6,84,0.62,0.4163,73.07,30.42,0.3816,3
user_0015,40,22.58,180.35,18.44,10.19,3.23,97,0.52,0.499,67.79,34.12,0.4523,4
user_0015,41,22.45,180.39,18.38,10.16,3.25,97,0.52,0.5004,67.99,33.9,0.4496,4
user_0015,42,22.24,180.13,18.32,10.17,3.23,97,0.51,0.5009,68.02,34.01,0.452,4
user_0015,43,22.6,180.3,18.41,10.19,3.25,97,0.51,0.5015,67.78,33.9,0.4504,4
user_0015,44,22.38,179.76,18.41,10.21,3.23,97,0.51,0.5039,67.85,34.01,0.4485,4
user_0015,45,22.39,180.17,18.39,10.18,3.23,97,0.52,0.503,67.84,33.96,0.4512,4
user_0015,46,22.15,179.81,18.48,10.16,3.22,98,0.51,0.501,67.9,33.72,0.4501,4
user_0015,47,22.46,180.2,18.47,10.18,3.25,97,0.51,0.4988,67.75,34.1,0.4489,4
user_0015,48,22.44,180.04,18.39,10.22,3.23,97,0.52,0.5005,68.12,33.86,0.4517,4
user_0015,49,22.49,179.99,18.52,10.14,3.23,97,0.52,0.4991,67.94,33.98,0.4499,4
user_0015,50,22.45,180.04,18.32,10.26,3.23,97,0.52,0.4988,67.98,34.03,0.4508,4
user_0015,51,22.34,180.04,18.37,10.19,3.25,97,0.52,0.5015,67.98,34.03,0.4508,4
user_0015,52,22.57,179.94,18.34,10.16,3.24,97,0.52,0.5006,68.01,33.93,0.4502,4
user_0015,53,22.56,180.45,18.35,10.19,3.24,97,0.52,0.5026,67.7,33.96,0.4509,4
user_0015,54,22.46,180.45,18.49,10.18,3.25,97,0.52,0.5034,68.02,34.01,0.4501,4
user_0015,55,22.17,180.19,18.32,10.17,3.23,97,0.52,0.5011,67.83,34.11,0.4502,4
user_0015,56,22.28,180.17,18.55,10.2,3.24,97,0.52,0.5011,67.85,33.83,0.4496,4
user_0015,57,22.61,180.47,18.33,10.21,3.23,97,0.52,0.5021,67.72,34.07,0.4504,4
user_0015,58,22.52,180.34,18.4,10.17,3.25,97,0.52,0.4993,67.75,33.95,0.4515,4
user_0015,59,22.42,179.98,18.46,10.17,3.24,97,0.52,0.4984,67.81,33.84,0.4502,4
user_0016,0,69.53,110.23,4.01,3.58,0.38,40,1.0,0.1223,93.76,17.88,0.1401,0
user_0016,1,69.65,109.99,3.94,3.59,0.4,39,0.99,0.1232,93.68,17.96,0.1411,0
user_0016,2,69.68,109.93,4.01,3.65,0.4,39,1.01,0.1221,93.82,17.91,0.141,0
user_0016,3,69.65,109.85,3.94,3.62,0.38,39,1.0,0.1212,93.81,18.1,0.1419,0
user_0016,4,69.37,109.91,3.89,3.58,0.39,39,0.99,0.1198,93.9,18.15,0.1385,0
user_0016,5,69.64,110.13,4.0,3.56,0.38,40,1.0,0.1213,93.82,17.95,0.1414,0
user_0016,6,69.62,109.69,4.17,3.59,0.36,40,1.01,0.1221,93.89,18.22,0.1396,0
user_0016,7,69.71,110.44,4.16,3.58,0.41,40,1.01,0.1225,93.85,18.22,0.14,0
user_0016,8,69.98,110.46,4.1,3.59,0.39,39,1.0,0.1223,93.68,17.97,0.1425,0
user_0016,9,69.67,110.2,4.04,3.58,0.39,40,0.99,0.1228,93.81,18.1,0.1409,0
user_0016,10,69.67,109.99,4.02,3.63,0.39,40,0.99,0.1213,93.97,18.04,0.1395,0
user_0016,11,69.55,109.76,4.07,3.61,0.35,39,1.0,0.1199,93.78,18.13,0.141,0
user_0016,12,69.62,109.9,3.98,3.6,0.37,39,1.01,0.1213,93.74,17.92,0.1413,0
user_0016,13,69.61,110.07,3.95,3.56,0.39,39,1.0,0.1227,93.79,18.03,0.1402,0
user_0016,14,60.19,134.0,9.35,5.37,1.47,61,0.82,0.264,84.74,23.93,0.2599,1
user_0016,15,59.82,134.14,9.37,5.4,1.46,61,0.82,0.2653,84.74,24.0,0.262,1
user_0016,16,60.17,134.02,9.3,5.41,1.47,61,0.82,0.2652,84.89,24.14,0.2609,1
user_0016,17,59.95,133.72,9.45,5.37,1.47,61,0.81,0.2666,84.89,23.86,0.261,1
user_0016,18,60.14,134.15,9.41,5.43,1.47,61,0.82,0.264,84.72,24.02,0.2603,1
user_0016,19,60.14,133.64,9.34,5.37,1.49,61,0.82,0.2653,84.98,23.84,0.2605,1
user_0016,20,59.85,133.35,9.34,5.4,1.46,61,0.82,0.2652,84.95,23.94,0.2609,2
user_0016,21,59.82,133.97,9.38,5.36,1.47,61,0.83,0.2617,84.85,24.0,0.2603,2
user_0016,22,60.01,133.96,9.48,5.35,1.46,61,0.81,0.2659,84.88,24.11,0.2611,2
user_0016,23,60.19,133.59,9.51,5.39,1.48,61,0.82,0.2668,84.83,23.92,0.2619,2
user_0016,24,59.92,133.94,9.45,5.44,1.46,61,0.82,0.2657,84.88,24.11,0.2613,2
user_0016,25,60.02,134.15,9.41,5.41,1.48,62,0.82,0.2646,84.87,24.12,0.2606,2
user_0016,26,60.28,134.12,9.38,5.41,1.46,61,0.81,0.2653,84.92,24.08,0.2612,2
user_0016,27,60.13,133.99,9.3,5.39,1.47,61,0.81,0.2671,84.83,24.02,0.2611,2
user_0016,28,59.94,133.84,9.51,5.38,1.46,61,0.82,0.267,84.58,23.95,0.2608,2
user_0016,29,60.35,133.66,9.3,5.37,1.47,61,0.81,0.2655,84.98,24.03,0.2607,2
user_0016,30,60.13,134.05,9.3,5.39,1.47,61,0.82,0.2644,84.79,23.87,0.2609,2
user_0016,31,60.23,133.86,9.46,5.39,1.44,61,0.82,0.2655,84.85,23.93,0.262,2
user_0016,32,60.08,133.9,9.46,5.39,1.49,61,0.82,0.2642,84.91,24.03,0.2602,2
user_0016,33,59.96,133.62,9.43,5.36,1.48,61,0.82,0.264,84.83,24.0,0.261,2
user_0016,34,59.86,133.75,9.47,5.41,1.44,61,0.81,0.2645,84.8,24.16,0.2595,2
user_0016,35,59.88,134.06,9.4,5.42,1.46,61,0.82,0.2662,84.99,23.98,0.2616,2
user_0016,36,65.6,120.0,6.14,4.33,0.83,49,0.93,0.1808,90.0,20.37,0.1908,1
user_0016,37,65.6,119.81,6.37,4.33,0.84,49,0.92,0.1786,90.12,20.67,0.1909,1
user_0016,38,65.79,119.72,6.33,4.37,0.83,49,0.92,0.1825,90.02,20.38,0.1909,1
user_0016,39,65.43,120.03,6.17,4.31,0.84,48,0.93,0.1794,90.21,20.39,0.1915,1
user_0016,40,65.86,120.03,6.19,4.3,0.82,49,0.92,0.1797,89.96,20.52,0.1901,1
user_0016,41,65.4,120.16,6.28,4.39,0.85,48,0.93,0.1832,90.0,20.46,0.191,1
user_0016,42,65.54,119.88,6.33,4.35,0.83,49,0.93,0.1818,90.02,20.5,0.1898,1
user_0016,43,65.4,119.88,6.24,4.34,0.85,48,0.92,0.1825,90.0,20.52,0.1901,1
user_0016,44,65.65,120.14,6.22,4.36,0.82,48,0.91,0.1796,90.26,20.5,0.1898,1
user_0016,45,65.81,120.18,6.16,4.4,0.84,49,0.93,0.1821,90.01,20.71,0.1903,1
user_0016,46,65.84,119.83,6.2,4.39,0.84,48,0.93,0.1853,90.29,20.63,0.1934,1
user_0016,47,65.55,120.11,6.26,4.3,0.84,48,0.93,0.1808,90.03,20.65,0.1905,1
user_0016,48,65.87,120.05,6.28,4.34,0.84,48,0.92,0.1812,90.2,20.55,0.1913,1
user_0016,49,65.69,119.46,6.16,4.33,0.83,48,0.92,0.1806,90.22,20.49,0.1915,1
user_0016,50,65.72,120.3,6.33,4.33,0.86,48,0.93,0.1819,90.12,20.58,0.1898,1
user_0016,51,65.8,120.09,6.25,4.34,0.83,49,0.92,0.1817,90.06,20.37,0.1896,1
user_0016,52,65.75,119.81,6.21,4.32,0.83,49,0.92,0.1836,90.04,20.43,0.1909,1
user_0016,53,65.7,119.9,6.27,4.34,0.84,49,0.92,0.18,89.99,20.39,0.1906,1
user_0016,54,65.77,119.45,6.21,4.33,0.83,48,0.92,0.18,90.04,20.33,0.1902,1
user_0016,55,65.58,119.88,6.27,4.34,0.85,48,0.93,0.1831,90.1,20.5,0.191,1
user_0016,56,65.74,120.2,6.31,4.36,0.84,49,0.93,0.1796,90.18,20.33,0.1913,1
user_0016,57,65.73,119.87,6.28,4.35,0.82,49,0.93,0.1848,90.15,20.5,0.1899,1
user_0016,58,65.67,119.98,6.36,4.37,0.84,49,0.91,0.1821,90.2,20.55,0.1892,1
user_0016,59,65.9,120.14,6.28,4.34,0.86,49,0.92,0.1802,90.15,20.6,0.1906,1
user_0017,0,55.57,128.24,3.92,3.25,0.5,40,1.0,0.0854,91.49,18.0,0.0841,0
user_0017,1,55.32,128.25,3.99,3.31,0.5,40,1.0,0.0832,91.48,18.05,0.0831,0
user_0017,2,55.41,128.13,4.01,3.27,0.5,39,1.0,0.0842,91.38,17.89,0.0859,0
user_0017,3,55.62,128.11,4.11,3.28,0.51,39,0.99,0.0859,91.47,18.0,0.0848,0
user_0017,4,55.53,128.17,3.98,3.31,0.5,40,1.0,0.0848,91.33,17.96,0.0822,0
user_0017,5,55.45,128.28,4.04,3.28,0.5,39,1.0,0.0828,91.32,17.98,0.0868,0
user_0017,6,55.59,128.31,4.0,3.27,0.49,40,0.99,0.0862,91.4,18.08,0.0865,0
user_0017,7,55.29,128.16,3.94,3.24,0.49,40,1.0,0.0882,91.53,17.93,0.0851,0
user_0017,8,55.63,128.41,3.96,3.25,0.53,39,1.0,0.0855,91.42,18.01,0.0868,0
user_0017,9,55.52,128.01,3.99,3.28,0.51,40,1.0,0.0834,91.32,18.0,0.0858,0
user_0017,10,55.48,128.18,3.96,3.29,0.47,39,1.0,0.0871,91.36,18.02,0.0857,0
user_0017,11,55.73,128.62,4.0,3.28,0.49,39,1.0,0.0861,91.49,18.06,0.0867,0
user_0017,12,55.82,128.33,4.08,3.28,0.51,40,1.01,0.0855,91.38,17.86,0.0854,0
user_0017,13,55.77,128.22,4.06,3.31,0.49,40,0.99,0.0835,91.35,17.92,0.0858,0
user_0017,14,55.58,128.4,4.04,3.27,0.48,40,1.0,0.083,91.54,18.14,0.087,0
user_0017,15,55.57,128.46,4.1,3.27,0.51,40,1.0,0.0856,91.57,18.02,0.084,0
user_0017,16,55.76,128.06,4.09,3.29,0.51,40,1.0,0.0861,91.49,17.8,0.0856,0
user_0017,17,55.37,128.34,3.91,3.26,0.51,40,1.0,0.0856,91.42,18.06,0.0848,0
user_0017,18,55.69,128.24,3.97,3.29,0.49,40,1.0,0.086,91.57,17.93,0.0854,0
user_0017,19,55.61,128.19,4.03,3.3,0.51,39,1.0,0.0848,91.35,18.06,0.0843,0
user_0017,20,55.89,128.62,4.0,3.31,0.48,40,1.0,0.0851,91.26,18.05,0.0844,0
user_0017,21,55.55,128.16,3.92,3.27,0.5,39,1.0,0.0863,91.7,18.05,0.0846,0
user_0017,22,55.48,128.31,3.97,3.31,0.5,40,1.0,0.0873,91.43,17.9,0.0877,0
user_0017,23,55.26,128.12,3.95,3.35,0.52,40,1.0,0.0889,91.48,18.1,0.0857,0
user_0017,24,55.53,128.24,3.98,3.31,0.5,39,1.01,0.0809,91.49,18.07,0.0866,0
user_0017,25,55.53,128.35,4.07,3.33,0.49,40,1.01,0.0821,91.37,18.15,0.0866,0
user_0017,26,55.62,128.19,3.93,3.28,0.51,39,1.0,0.0842,91.53,17.95,0.0854,0
user_0017,27,55.29,127.9,4.0,3.26,0.52,39,1.0,0.0853,91.41,17.89,0.0845,0
user_0017,28,55.39,128.23,4.15,3.29,0.51,40,1.01,0.0811,91.41,18.13,0.0849,0
user_0017,29,55.8,128.67,3.96,3.28,0.49,39,0.99,0.086,91.3,18.06,0.0861,0
user_0017,30,55.29,128.69,4.04,3.31,0.49,40,1.01,0.0852,91.64,18.0,0.0866,0
user_0017,31,55.58,128.45,3.87,3.3,0.49,39,1.01,0.085,91.34,17.96,0.0842,0
user_0017,32,55.75,128.13,4.04,3.32,0.49,40,0.99,0.089,91.54,17.98,0.0847,0
user_0017,33,55.52,128.22,4.15,3.26,0.5,39,1.0,0.0851,91.43,18.09,0.0861,0
user_0017,34,55.6,127.54,4.02,3.25,0.5,40,1.0,0.0849,91.38,18.12,0.0856,0
user_0017,35,55.8,128.4,4.02,3.29,0.51,39,1.0,0.0852,91.52,17.98,0.0845,0
user_0017,36,55.54,128.03,3.86,3.31,0.5,40,1.01,0.0843,91.3,17.99,0.0851,0
user_0017,37,55.41,128.28,3.95,3.24,0.49,39,1.0,0.0843,91.55,18.16,0.0862,0
user_0017,38,55.31,128.68,4.12,3.29,0.51,39,0.99,0.0842,91.62,17.85,0.0855,0
user_0017,39,55.54,128.17,3.97,3.29,0.49,39,1.0,0.0869,91.53,17.92,0.0842,0
user_0017,40,55.5,128.69,4.05,3.31,0.51,40,1.0,0.0863,91.39,17.86,0.0862,0
user_0017,41,55.72,128.02,4.06,3.33,0.5,39,1.0,0.0845,91.38,18.04,0.0839,0
user_0017,42,55.32,128.31,4.0,3.3,0.52,40,1.0,0.0838,91.52,17.95,0.0856,0
user_0017,43,55.52,128.56,3.9,3.23,0.49,40,1.0,0.0872,91.49,17.94,0.0832,0
user_0017,44,55.5,128.56,3.97,3.29,0.5,39,1.0,0.0878,91.43,17.89,0.0854,0
user_0017,45,55.2,128.38,4.03,3.33,0.5,40,1.0,0.0848,91.29,17.98,0.0852,0
user_0017,46,55.58,128.14,4.01,3.28,0.49,40,1.0,0.0865,91.43,17.97,0.0853,0
user_0017,47,55.43,128.21,4.15,3.27,0.49,39,1.0,0.0848,91.47,17.83,0.0865,0
user_0017,48,55.63,127.99,3.83,3.27,0.49,40,1.0,0.0826,91.37,17.99,0.0857,0
user_0017,49,55.34,128.27,3.95,3.26,0.5,40,1.0,0.0862,91.39,18.07,0.0858,0
user_0017,50,55.56,128.15,3.96,3.29,0.52,40,1.0,0.0841,91.39,18.22,0.0851,0
user_0017,51,55.67,128.21,4.02,3.31,0.49,39,1.01,0.0868,91.52,18.08,0.0859,0
user_0017,52,55.84,128.31,4.04,3.25,0.49,39,1.01,0.0815,91.4,17.7,0.0847,0
user_0017,53,55.46,128.65,4.03,3.27,0.51,40,1.0,0.0835,91.34,17.92,0.0855,0
user_0017,54,55.55,128.69,4.03,3.22,0.5,39,1.0,0.0841,91.38,17.86,0.0857,0
user_0017,55,55.33,128.39,4.17,3.26,0.49,39,1.0,0.0863,91.52,18.01,0.0864,0
user_0017,56,55.92,128.73,3.96,3.25,0.49,39,1.0,0.0835,91.44,18.08,0.0854,0
user_0017,57,55.4,128.59,3.86,3.28,0.5,40,1.0,0.0862,91.44,17.96,0.0851,0
user_0017,58,55.45,128.5,3.95,3.31,0.5,39,1.0,0.0842,91.51,18.02,0.0849,0
user_0017,59,55.62,128.44,4.09,3.31,0.5,39,1.01,0.0832,91.54,18.04,0.0843,0
user_0018,0,58.85,114.63,3.82,5.07,0.24,40,1.0,0.0955,89.41,17.89,0.1732,0
user_0018,1,59.04,114.25,4.04,5.01,0.21,39,1.01,0.093,89.35,17.93,0.1712,0
user_0018,2,59.08,114.4,3.94,5.08,0.23,39,1.0,0.0978,89.4,17.93,0.172,0
user_0018,3,59.03,114.38,4.02,5.09,0.23,39,1.0,0.0941,89.18,17.93,0.1717,0
user_0018,4,59.18,113.84,4.03,5.1,0.23,39,1.0,0.0955,89.47,17.98,0.1727,0
user_0018,5,59.11,114.13,3.99,5.04,0.22,39,1.01,0.0963,89.27,18.0,0.173,0
user_0018,6,59.07,114.41,4.04,5.05,0.23,39,1.0,0.0944,89.16,17.95,0.1729,0
user_0018,7,58.72,113.96,4.01,5.08,0.24,40,1.0,0.0944,89.41,17.91,0.1711,0
user_0018,8,58.83,114.48,3.94,5.07,0.23,40,0.99,0.0938,89.37,17.96,0.1695,0
user_0018,9,58.8,113.93,3.92,5.06,0.23,40,1.01,0.0965,89.41,17.85,0.1721,0
user_0018,10,59.05,114.11,4.13,5.05,0.22,39,1.01,0.0941,89.12,17.94,0.1702,0
user_0018,11,59.14,113.72,3.89,5.04,0.24,39,0.99,0.095,89.28,18.11,0.1729,0
user_0018,12,58.93,114.41,4.02,5.08,0.24,40,1.01,0.0948,89.25,18.02,0.1717,0
user_0018,13,59.1,114.23,4.03,5.01,0.23,39,1.0,0.0962,89.36,18.03,0.1718,0
user_0018,14,58.92,114.21,4.15,5.05,0.22,39,0.99,0.0942,89.45,17.9,0.1735,0
user_0018,15,59.03,114.33,4.03,5.06,0.22,39,1.0,0.0934,89.36,18.02,0.1718,0
user_0018,16,59.27,114.05,3.83,5.05,0.24,40,1.0,0.0951,89.51,17.91,0.1721,0
user_0018,17,59.11,114.28,3.98,5.03,0.23,40,1.0,0.0979,89.17,18.18,0.1718,0
user_0018,18,58.99,114.43,4.06,5.07,0.24,39,1.01,0.0938,89.3,17.98,0.1715,0
user_0018,19,59.01,114.44,4.05,5.03,0.22,39,1.0,0.0924,89.24,17.95,0.1731,0
user_0018,20,58.99,114.46,4.01,5.03,0.22,39,1.01,0.0964,89.39,17.87,0.1716,0
user_0018,21,58.86,114.24,3.93,5.03,0.22,39,1.0,0.0944,89.48,18.08,0.1713,0
user_0018,22,59.05,114.04,3.97,5.06,0.24,39,0.99,0.0949,89.37,17.94,0.1729,0
user_0018,23,59.1,114.05,4.08,5.07,0.25,40,1.0,0.0961,89.42,17.97,0.1725,0
user_0018,24,58.72,113.74,3.87,5.05,0.23,39,1.01,0.0962,89.17,17.98,0.1711,0
user_0018,25,59.07,114.2,3.93,5.09,0.23,39,1.0,0.0972,89.42,17.98,0.1711,0
user_0018,26,58.88,114.09,4.04,5.06,0.22,40,1.0,0.0938,89.18,17.85,0.1711,0
user_0018,27,59.0,113.96,4.11,5.02,0.23,40,1.0,0.0942,89.34,17.94,0.171,0
user_0018,28,59.1,114.07,4.07,5.06,0.23,40,1.0,0.0959,89.41,17.97,0.1716,0
user_0018,29,59.05,114.7,3.98,5.03,0.24,40,1.0,0.097,89.14,18.0,0.1718,0
user_0018,30,58.86,113.73,3.88,5.05,0.22,39,1.0,0.0937,89.46,17.94,0.1735,0
user_0018,31,59.0,114.05,3.95,5.08,0.24,39,1.0,0.0912,89.19,17.92,0.1713,0
user_0018,32,59.19,113.73,3.89,5.06,0.23,39,1.01,0.0957,89.45,17.99,0.1715,0
user_0018,33,58.93,114.44,4.06,5.04,0.23,40,1.0,0.0942,89.37,17.82,0.1725,0
user_0018,34,58.84,114.45,4.16,5.03,0.22,39,1.0,0.0958,89.35,17.97,0.1721,0
user_0018,35,58.84,114.42,4.12,5.01,0.21,39,0.99,0.0928,89.19,17.98,0.1716,0
user_0018,36,59.06,114.07,3.91,5.04,0.22,40,0.99,0.0915,89.17,17.96,0.1718,0
user_0018,37,59.03,114.07,3.94,5.08,0.24,40,1.0,0.0953,89.25,18.01,0.1711,0
user_0018,38,58.85,113.81,4.03,5.05,0.23,39,0.99,0.0951,89.3,18.09,0.1722,0
user_0018,39,59.11,114.21,4.01,5.07,0.23,40,1.0,0.0946,89.49,18.06,0.1715,0
user_0018,40,59.07,113.89,3.98,5.02,0.23,39,1.0,0.0959,89.28,17.96,0.172,0
user_0018,41,58.88,114.21,4.0,5.05,0.23,39,0.99,0.093,89.34,17.97,0.1698,0
user_0018,42,59.3,113.72,4.0,5.06,0.22,40,0.99,0.095,89.11,18.12,0.172,0
user_0018,43,58.77,114.37,4.12,5.02,0.23,39,1.0,0.0934,89.26,17.94,0.1717,0
user_0018,44,58.94,114.4,4.05,5.01,0.22,40,1.0,0.0953,89.35,17.97,0.172,0
user_0018,45,58.95,114.43,3.97,5.04,0.24,39,1.0,0.0942,89.32,17.97,0.1715,0
user_0018,46,58.9,114.17,4.08,5.06,0.21,39,1.0,0.0924,89.36,17.99,0.1741,0
user_0018,47,58.96,114.02,3.93,5.03,0.23,40,1.01,0.093,89.34,17.93,0.1724,0
user_0018,48,59.21,114.43,3.91,5.06,0.21,39,1.0,0.0957,89.36,18.19,0.1722,0
user_0018,49,58.99,114.5,3.97,5.05,0.23,39,1.0,0.098,89.44,17.92,0.1744,0
user_0018,50,59.11,114.32,3.99,5.06,0.23,40,1.0,0.0962,89.41,17.99,0.1705,0
user_0018,51,59.01,114.03,3.96,5.04,0.22,39,1.0,0.0948,89.33,18.05,0.1714,0
user_0018,52,59.06,114.55,3.98,5.09,0.23,39,1.0,0.0946,89.43,18.04,0.1717,0
user_0018,53,59.23,114.09,3.84,5.07,0.23,40,1.0,0.0944,89.29,18.09,0.1727,0
user_0018,54,59.04,114.27,3.91,5.06,0.24,40,1.0,0.0957,89.38,17.93,0.1733,0
user_0018,55,59.0,114.16,3.99,5.04,0.22,40,1.0,0.0945,89.38,18.01,0.1715,0
user_0018,56,58.89,114.24,3.94,5.02,0.22,40,1.01,0.0953,89.42,17.99,0.1722,0
user_0018,57,59.25,114.42,4.07,5.04,0.23,40,1.0,0.0912,89.37,18.1,0.1721,0
user_0018,58,58.92,114.13,3.85,5.04,0.22,39,0.99,0.0928,89.23,18.06,0.1715,0
user_0018,59,58.84,114.4,4.01,4.99,0.24,40,1.0,0.0944,89.49,17.96,0.1694,0
user_0019,0,52.74,120.01,4.05,4.15,0.3,39,1.0,0.0809,93.86,18.06,0.1181,0
user_0019,1,53.19,119.92,3.99,4.11,0.28,40,1.0,0.0779,94.19,18.12,0.1193,0
user_0019,2,52.93,120.02,4.15,4.11,0.29,39,0.99,0.0836,93.92,18.02,0.1178,0
user_0019,3,52.83,120.13,3.94,4.14,0.29,40,1.01,0.0794,94.04,18.02,0.1202,0
user_0019,4,52.89,120.07,3.98,4.13,0.3,40,1.0,0.0814,94.02,18.03,0.1185,0
user_0019,5,53.08,119.33,3.99,4.16,0.27,40,1.0,0.0797,94.13,18.02,0.1175,0
user_0019,6,52.74,120.27,4.03,4.17,0.3,39,1.01,0.0803,93.94,17.94,0.1173,0
user_0019,7,53.13,120.42,3.92,4.12,0.29,39,0.99,0.08,94.0,17.96,0.1198,0
user_0019,8,53.1,119.95,4.01,4.15,0.29,39,1.0,0.0811,93.92,18.13,0.121,0
user_0019,9,52.78,120.07,4.05,4.11,0.29,40,0.99,0.081,93.93,18.09,0.1189,0
user_0019,10,52.86,120.36,4.04,4.1,0.28,39,1.0,0.0808,93.95,17.88,0.1199,0
user_0019,11,52.86,120.56,4.0,4.17,0.28,39,0.99,0.0821,94.21,17.92,0.1191,0
user_0019,12,52.71,119.57,4.05,4.13,0.29,39,1.01,0.0795,94.09,17.85,0.1194,0
user_0019,13,52.93,120.1,4.01,4.14,0.28,40,1.0,0.0806,94.04,17.87,0.1183,0
user_0019,14,44.55,140.23,8.56,5.65,1.19,57,0.84,0.2005,86.55,22.98,0.2199,1
user_0019,15,44.89,140.05,8.45,5.65,1.18,57,0.85,0.1997,86.64,23.0,0.2194,1
user_0019,16,44.7,140.22,8.45,5.62,1.2,58,0.84,0.1976,86.53,22.88,0.2202,1
user_0019,17,44.89,140.06,8.45,5.67,1.22,57,0.85,0.2004,86.51,22.92,0.2185,1
user_0019,18,44.71,140.12,8.46,5.56,1.19,57,0.86,0.2008,86.39,22.78,0.2188,1
user_0019,19,44.79,140.26,8.5,5.66,1.17,58,0.85,0.1972,86.67,23.01,0.22,1
user_0019,20,32.76,170.34,15.16,7.9,2.55,84,0.63,0.3806,75.35,30.35,0.3717,3
user_0019,21,32.7,170.28,15.18,7.86,2.55,85,0.62,0.3819,75.39,30.41,0.3712,3
user_0019,22,32.67,169.87,15.29,7.86,2.54,85,0.62,0.3815,75.26,30.52,0.3707,3
user_0019,23,33.0,170.22,15.16,7.89,2.53,84,0.62,0.3789,75.37,30.58,0.3677,3
user_0019,24,32.76,169.66,15.22,7.89,2.54,84,0.63,0.3768,75.41,30.45,0.3695,3
user_0019,25,32.81,170.41,15.16,7.88,2.54,84,0.62,0.3801,75.2,30.42,0.3692,3
user_0019,26,32.98,169.94,15.33,7.85,2.53,85,0.62,0.3783,75.11,30.61,0.3692,3
user_0019,27,32.85,169.98,15.33,7.87,2.56,85,0.63,0.3815,75.28,30.44,0.3699,3
user_0019,28,32.96,169.88,15.26,7.91,2.56,85,0.63,0.3793,75.36,30.63,0.3687,3
user_0019,29,32.81,170.46,15.18,7.84,2.55,85,0.63,0.3802,75.24,30.53,0.3711,3
user_0019,30,32.92,170.56,15.18,7.88,2.53,84,0.62,0.3809,75.34,30.72,0.37,3
user_0019,31,33.06,170.04,15.38,7.94,2.54,84,0.62,0.3807,75.33,30.57,0.37,3
user_0019,32,32.89,169.86,15.28,7.92,2.55,85,0.63,0.3797,75.24,30.43,0.3694,3
user_0019,33,32.82,170.32,15.21,7.86,2.56,84,0.63,0.3809,75.17,30.62,0.3702,3
user_0019,34,33.12,169.85,15.26,7.88,2.54,84,0.63,0.3781,75.32,30.29,0.3677,3
user_0019,35,33.01,169.88,15.18,7.91,2.54,85,0.62,0.3843,75.23,30.67,0.3695,3
user_0019,36,32.64,170.14,15.27,7.85,2.53,84,0.63,0.3766,75.39,30.45,0.3682,3
user_0019,37,33.03,170.02,15.34,7.89,2.54,84,0.63,0.3797,75.2,30.56,0.3694,3
user_0019,38,32.89,170.29,15.24,7.88,2.53,85,0.63,0.3816,75.23,30.45,0.3704,3
user_0019,39,32.92,169.79,15.35,7.83,2.55,84,0.63,0.378,75.4,30.49,0.3692,3
user_0019,40,27.31,184.18,18.33,8.91,3.17,97,0.52,0.4688,69.94,34.11,0.439,4
user_0019,41,27.36,184.18,18.48,8.92,3.19,97,0.52,0.4646,69.92,33.97,0.4397,4
user_0019,42,27.22,184.63,18.34,8.96,3.18,97,0.52,0.4631,69.99,33.82,0.4386,4
user_0019,43,27.06,184.36,18.45,8.95,3.17,97,0.53,0.4634,70.05,34.07,0.4382,4
